date,title,link,content
2023-06-14 12:09:01,인공지능 윤리 분야 국가표준(KS) 첫 제정,https://n.news.naver.com/mnews/article/031/0000751994?sid=105,"[
자체점검 체크리스트로 활용인공지능(AI) 윤리와 관련된 첫 국가표준(KS)이 제정됐다.산업통상자원부 국가기술표준원은 ‘AI 윤리 점검 서식’에 대한 KS를 제정하고, AI 제품·서비스 관련 기업 등을 대상으로 설명회를 14일 개최한다.제정된 표준(KSX8001, 인공지능 윤리에 대한 이해관계자 공통 영향 요소 및 유스케이스 수집 템플릿)은 인공지능 제품을 개발하고 서비스하는 과정에서 고려해야 하는 윤리적 문제를 검토하고, 투명성·공정성·책임성 같은 윤리 항목을 자체 점검하기 위한 서식과 작성 예시 등이다.최근 챗 GPT 등 생성형 AI 서비스의 확산과 함께 AI 윤리 문제가 더욱 강조되고 있는 상황에서 AI 제품·서비스를 개발할 때 윤리 문제를 자체 점검할 수 있는 체크리스트 작성에 도움이 될 것으로 기대된다.



인공지능(AI) 윤리 점검 서식 KS 구성 항목 [자료=산업통상자원부]이 표준은 2021년부터 산·학·연 전문가들이 참여하는 ‘AI 윤리 표준화 포럼’에서 논의와 검증 과정을 거쳐 개발됐다.이 날 설명회에서는 자가 점검서식의 작성방법 소개와 함께 실생활에서 활용도가 높은 챗봇·CCTV·교육서비스 등에서의 사용사례를 발표한다. 또한 SK C&amp;C, LG전자, 위니아 등이 각 사의 제품에 이 표준을 적용하는 방안도 공유한다.진종욱 국가기술표준원장은 “기업이 AI윤리 문제를 어떻게 대비해야 하는지 어려움을 겪고 있는 상황에서, 이번에 제정된 KS 윤리 표준은 민간 주도로 만들어져 기업이 자율적으로 쉽고 유용하게 활용할 수 있다는데 의미가 크다”고 평가하고, “국내 AI 산업의 신뢰성을 강화하고, 기업의 글로벌 시장 진출을 도울 수 있도록 AI 국제표준화도 적극 추진해 나가겠다”고 밝혔다.
]"
2023-06-14 11:46:04,"안산시, 인공지능 기술로 실종자 동선 파악한다",https://n.news.naver.com/mnews/article/119/0002721388?sid=004,"[
과기부 공모 선정, 국비 16억 원 확보…아동·치매어르신 실종예방에 활용



안산시가 인공지능 기술로 실종자 동선을 신속하게 파악할 수 있는 ‘AI융합 국민안전 플랫폼’ 개발에 나섰다. 사진은 도시정보센터 영상정보팀원들.ⓒ안산시[데일리안 = 이도환 기자] 경기 안산시(시장 이민근)는 인공지능 기술로 실종자 동선을 신속하게 파악해 안전 귀가를 돕는 ‘AI융합 국민안전 플랫폼’ 개발에 나섰다고 14일 밝혔다.시는 지난 4월, 과학기술정보통신부와 정보통신산업진흥원이 아동·치매노인 등의 실종 대응을 위해 추진한 ‘AI융합 국민안전 확보 및 신속대응 지원’ 공모사업에 최종 선정 돼 총 20억 원(국비 16억, 참여사업자 자부담 4억)의 사업비를 확보했다.이에 인공지능 개발 전문기업 SQI소프트(주) 등 4개 업체와 협약을 맺고 시에서 운영 중인 7907대 CCTV 영상 데이터에 인공지능 기술을 활용해 실종자 객체인식 및 추적이 가능한 플랫폼을 개발한다.오는 12월까지 플랫폼 실증 및 구축완료하고 2024년부터 대민서비스를 실시할 예정이다.시 관계자는 “이 사업은 시에서 구축한 방범 CCTV 인프라에 인공지능 융합기술을 적용한 대표 실증사례”라며 “AI 영상검색 및 객체 추적기술 개발을 통한 실종자 위치 파악의 골든타임 확보와 선제적 대응이 가능해질 것”이라고 말했다.
		]"
2023-06-14 09:31:09,"KT 식이관리 솔루션, 인공지능 품질테스트 인증 획득",https://n.news.naver.com/mnews/article/421/0006864331?sid=105,"[




(서울=뉴스1) = KT는 AI 기반 식이관리 솔루션 'AI 푸드 태그(Food Tag)'가 한국인공지능인증센터(KORAIA CC)의 인공지능 품질/테스트 인증을 받았다고 14일 밝혔다.KT의 'AI 푸드 태그'는 AI 영상 기술로 사진 속 음식의 종류를 인식한 후 영양성분 등을 분석해 정밀한 영양 관리를 돕는 식이관리 솔루션이다. (KT 제공) 2023.6.14/뉴스1
		]"
2023-06-14 09:24:08,‘지질자원 데이터 활용·인공지능 경진대회’ 참가자 모집,https://n.news.naver.com/mnews/article/421/0006864301?sid=102,"[
지질자원연 내달 5일까지…AI모형 개발 등 2개 부문 진행



‘2023년 지질자원 데이터 활용 및 인공지능 경진대회’ 포스터. (지질자원연 제공)/뉴스1(대전ㆍ충남=뉴스1) 김태진 기자 = 한국지질자원연구원(KIGAM)은 7월5일까지 ‘2023년 지질자원 데이터 활용 및 인공지능 경진대회’ 참가자를 모집한다고 14일 밝혔다.이번 경진대회는 ‘희소한 지구의 가치, 더 나은 미래를 위한 아이디어 챌린지’를 주제로 데이터 활용·아이디어 부문과 AI모형 개발(해커톤) 등 2개 부문으로 진행된다.데이터 활용·아이디어 부문은 지오빅데이터 오픈플랫폼의 데이터를 이용한 분석·활용 사례 제시, 지오빅데이터 오픈플랫폼 서비스 개선 및 데이터 활용 아이디어를 제시해야 한다.AI모형 개발 부문은 지질자원분야와 관련된 문제를 지질자원연구원에서 개발 중인 GeoAI 활용 플랫폼을 이용해 인공지능 모형을 개발하는 아이디어를 제출하면 된다.지질자원 연구데이터 활용·아이디어 제시 및 AI 모형 개발 등에 관심있는 국민 누구나 참가할 수 있고 개인이나 최대 4명이 팀을 구성해 참가할 수 있다.대회 총상금은 1200만원 규모다. 2단계 심사를 통해 우수한 평가를 받은 14팀을 선발하며 부문별 대상에게는 한국지질자원연구원 표창과 상금 200만원이 수여된다.이평구 지질자원연구원장은 “국가·산업·국민 생활과 매우 밀접한 지질자원데이터는 쉽게 접근, 활용할 수 있는 플랫폼이 중요하다""며 ""지오빅데이터 오픈플랫폼과 2024년 오픈 목표인 GeoAI 활용 플랫폼을 통해 지질자원 오픈 사이언스 생태계를 활성화할 수 있도록 최선을 다하겠다""고 말했다.
		]"
2023-06-14 09:18:08,"KT 'AI 푸드 태그', 인공지능 품질테스트 인증 획득",https://n.news.naver.com/mnews/article/001/0014000399?sid=004,"[




    (서울=연합뉴스) KT가 개발한 인공지능(AI) 기반 식이관리 솔루션 'AI 푸드 태그(Food Tag)'가 한국인공지능인증센터(KORAIA CC)의 인공지능 품질/테스트 인증을 받았다고 KT가 14일 밝혔다. 사진은 KT 직원들이 'AI 푸드 태그' 솔루션의 화면을 바라보는 모습. 2023.6.14 [KT 제공. 재판매 및 DB 금지]    photo@yna.co.kr
]"
2023-06-14 09:18:07,"KT 식이관리 솔루션, 인공지능 품질테스트 인증 획득",https://n.news.naver.com/mnews/article/001/0014000398?sid=004,"[




    (서울=연합뉴스) KT가 개발한 인공지능(AI) 기반 식이관리 솔루션 'AI 푸드 태그(Food Tag)'가 한국인공지능인증센터(KORAIA CC)의 인공지능 품질/테스트 인증을 받았다고 KT가 14일 밝혔다. 사진은 KT 직원이 'AI 푸드 태그' 솔루션의 인증서를 들고 있는 모습. 2023.6.14 [KT 제공. 재판매 및 DB 금지]    photo@yna.co.kr
]"
2023-06-14 09:18:04,"KT 식이관리 솔루션, 인공지능 품질테스트 인증 획득",https://n.news.naver.com/mnews/article/001/0014000397?sid=004,"[




    (서울=연합뉴스) KT가 개발한 인공지능(AI) 기반 식이관리 솔루션 'AI 푸드 태그(Food Tag)'가 한국인공지능인증센터(KORAIA CC)의 인공지능 품질/테스트 인증을 받았다고 KT가 14일 밝혔다. 사진은 KT 직원들이 'AI 푸드 태그' 솔루션의 화면을 바라보는 모습. 2023.6.14 [KT 제공. 재판매 및 DB 금지]    photo@yna.co.kr
]"
2023-06-14 09:16:05,"KT 식이관리 솔루션, 인공지능 품질테스트 인증 획득",https://n.news.naver.com/mnews/article/014/0005026809?sid=105,"[




KT 직원이 ‘AI 푸드 태그’ 솔루션의 인증서를 들고 있다. KT 제공 KT가 개발한 인공지능(AI) 기반 식이관리 솔루션 'AI 푸드 태그'가 한국인공지능인증센터(KORAIA CC)의 인공지능 품질·테스트 인증을 받았다고 14일 밝혔다.   KT의 'AI 푸드 태그'는 AI 영상 기술로 사진 속 음식의 종류를 인식한 뒤 영양성분 등을 분석해 정밀한 영양 관리를 돕는 식이관리 솔루션이다. KT의 AI 영상 기술은 레이블이 없는 대용량 이미지 데이터로 학습한 사전학습 모델이 적용돼 비슷한 색과 모양의 다양한 음식 종류를 인식할 수 있다.   한국인공지능인증센터는 AI 사업과 기술에 대한 질적 수준을 보증해 산업지능화를 구현하기 위해 8가지 인증을 시행하고 있다. 이중 인공지능 품질·테스트 인증에서는 개발한 AI 모델의 검증 데이터와 모델 성능의 유효성 등을 검증한다.   KT의 'AI 푸드 태그' 솔루션은 인공지능 품질·테스트 인증 과정에서 1000종의 음식 이미지를 약 96%의 정확도로 분류했다. 음식 종류를 인식할 뿐만 아니라 음식의 영양성분과 칼로리 정보도 분석해 제공하므로 당뇨 등 만성질환 환자의 식단을 관리하는 데 활용할 수 있다.   KT는 'AI 푸드 태그' 솔루션을 다양한 의료 파트너사와 함께 참여 중인 '연속 혈당 및 라이프로깅 기반 당뇨 관리 XR트윈 기술개발' 국책 사업에 활용할 계획이다. 이를 통해 당뇨 환자가 쉽고 편리하게 식단을 관리하도록 돕고, 당뇨 환자를 위한 디지털치료제 기술을 고도화할 예정이다.   KT 융합기술원 AI2XL연구소장 배순민 상무는 ""'AI 푸드 태그' 솔루션이 공인인증기관에서 AI 모델의 성능을 인정받은 만큼 당뇨 환자에게 실질적인 도움이 될 것으로 기대한다""며 ""앞으로도 KT는 디지털 헬스케어 서비스를 확대하기 위해 기술개발에 노력하겠다""고 말했다.
		]"
2023-06-14 08:00:37,당신이 놓친 애플의 인공지능 도입 [비전프로]②,https://n.news.naver.com/mnews/article/056/0011504153?sid=105,"[




■ 구글은 143번 말했는데…AI 언급 꺼린 '비전 프로'애플의 혼합 현실 헤드셋 '비전 프로' 발표는 무려 46분에 걸쳐 진행됐습니다. 사용 사례부터 앱 개발자들을 위한 안내에 이어 제품의 기술적 특성과 보안 방침 설명까지 이어졌습니다. 협력 관계인 디즈니의 밥 아이거 CEO까지 등장해, 발표회가 한 편의 영화처럼 보일 정도였습니다.하지만 이  길고 긴 발표 내내 '인공지능(AI)'이라는 단어는 단 한 차례도 등장하지 않았습니다.  인공지능 기술인 '기계학습(머신 러닝)'이라는 표현만 한 차례 등장했습니다. 사용자의 얼굴을 미리 촬영한 뒤 머신 러닝을 이용해서 가상의 아바타를 만든다는 내용으로 잠시 등장한 것이 인공지능과 관련된 전부였습니다.



‘비전 프로’는 사용자의 가상 얼굴을 만들기 위해서 머신러닝을 활용한다.  이번 발표에서 인공지능 기술이 언급된 거의 유일한 사례다. (영상출처: 애플) 이와 대조적으로 순다르 피차이 구글 CEO는 지난달 10일 열린 구글의 연례 개발자 회의 기조연설에서 2시간 동안 무려 143번 AI를 언급했습니다.  피차이만 호들갑스러운 게 아닙니다.지난 8일 메타의 마크 저커버그 CEO는 직원 회의에서 페이스북 메신저 같은 자사의 대표적인 서비스에 AI를 적용하겠다고 밝혔습니다.  올해 IT 업계를 넘어 세계 산업계의 최대의 화두는 챗GPT입니다. 챗GPT를 가능하게 한 기술인 트랜스포머와 '대규모 언어모델'(LLM: Large Language Model) 기술에 사람들이 열광하고 있습니다.이런 상황에서 애플은 왜 인공지능에 대해서 거의 침묵했던 것일까요? 여기에 애플의 고민이 숨어있습니다.■ 애플이 조심스러운 몇 가지 이유우선, 인력 문제가 있습니다. 미국의 IT 매체인 더인포메이션에 따르면, 애플의 인공지능 핵심 개발자들이 구글로 이적했습니다.게다가 예전에 좋은 평가를 받았던 애플의 '시리' 인공지능 서비스가 오히려 발목을 잡고 있다는 분석도 나옵니다. 챗GPT 같은 생성형 인공지능이 아닌, 옛 기술을 사용하고 있기 때문에 새로운 기술 적용에 느리다는 것입니다.챗GPT는 때로는 거짓말도 하는 요즘 말로 '아무말러'입니다. 하지만 마치 스스로 지능을 가지고 있는 것처럼 사용자에 호응하면서 그럴싸한 말을 해내기에 주목을 받는 것입니다. 반면 애플의 시리는 처음부터 부적절한 말을 만들어내지 않도록 고안됐습니다.



애플은 “당신이 어디를 보고 있는지가 속마음을 드러낼 수 있다”면서  시선 정보를 앱이나 웹사이트로 전송하지 않겠다고 밝혔다 (출처: 애플)마지막으로 애플이 스스로 밝힌 보안 원칙 역시 발목을 잡고 있습니다. 애플은 앱이나 인터넷으로 사용자 관련 정보를 전송하는 것에 엄격한 기준을 가지고 있습니다. '비전 프로'에서 착용자가 무엇을 보는지도 매우 민감한 개인 정보입니다. 애플은 사용자의 시선 정보를 기기 외부로 전송하지 않겠다고 선언했습니다.보안은 지키겠지만 챗GPT처럼 대규모 정보를 모아서 처리하는 방식의 인공지능을 운용하는데는  부담이 되는 원칙입니다.■ 숨겨져 있는 인공지능하지만, '비전 프로'가 인공지능을 사용하지 않은 것은 아닙니다. 앞서 언급된 아바타 생성 외에도 손동작이나 사람의 시선으로 기계를 조작하는 방식에는 인공지능에 기반을 둔 기술이 적용된 것으로 보입니다. 주변 환경이나 눈의 방향에 따라 다른 방식으로 보여주는 기술에도 인공지능이 적용된 것으로 추정됩니다.팀 쿡 애플 CEO는 미국 ABC방송과의 인터뷰에서 ""애플도 제품에 AI를 통합했지만, 대중들이 볼 때는 그런 기능을 AI로 생각하지 않는다""고 말했습니다. 즉, 자연스러운 기능 구현을 위해 여러 AI가 사용됐지만, 굳이 AI라고 부르지는 않겠다는 뜻입니다. 그러면서 자신이 ""챗GPT를 사용하고 있다""고도 했습니다.■ 모두가 주목하지 않았던 애플의 인공지능 채택애플은 이번 연례 개발자 모임인 WWDC 2023에서 비전 프로만 발표됐던 것이 아닙니다. 비전 프로에 묻힌 다른 발표들도 많았습니다. 그 중에 애플이 처음으로 '트랜스포머 언어 모델'을 사용했다는 내용도 있습니다.



출처: 애플 WWDC 2023 키노트트랜스포머는 인공지능의 속도를 획기적으로 끌어올린 구글이 발표한 알고리즘입니다. 대규모 언어모델은 이를 이용해서 많은 양의 문서를 학습해 개발된 인공지능의 일종입니다. 챗GPT가 바로 대규모 언어모델의 일종인 GPT-3와 GPT-4를 기반으로 만들어져 있습니다.애플은 바로 이 트랜스포머 언어 모델을 이용해서 아이폰 입력 시 오타를 바로잡아주는 '자동 수정'기능을 향상시켰습니다. iOS 17부터는 문자 하나를 입력할 때마다 즉각 챗GPT와 유사한 인공지능이 다음 문자를 예상하여 문구를 제안하거나 오타를 바로 잡게 됩니다.아이폰의 사용자 음성 인식에도 트랜스포머 기반 음성인식 모델이 적용됩니다. 결국, 애플은 문자 입력과 음성 입력 분야에서 정확성을 높이기 위해서 챗GPT와 유사한 기술을 처음으로 도입한 셈입니다.애플의 보안에 대한 고민과 챗GPT기술 도입은 애플만의 문제가 아닙니다.  삼성이나 LG 같은 다른 제조사들이 만드는 스마트폰이나 태블릿, 스마트워치와 노트북, 가전제품도 어떤 식으로 챗GPT 시대에 적응할지 모색을 거듭하는 중입니다.애플은 일단 요란하지 않고 조심스러운 방법을 택했습니다. 하지만 누군가는 챗GPT 처럼 그럴싸한 말로 사람과 AI가 직접 소통하는 장치도 고려하고 있을 것입니다. 이를 위해서는 보안과 윤리 문제 등 해결할 과제가 산적해 있습니다.■ 제보하기▷ 전화 : 02-781-1234, 4444▷ 이메일 : kbs1234@kbs.co.kr▷ 카카오톡 : 'KBS제보' 검색, 채널 추가▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!
]"
2023-06-14 06:02:03,다가온 초거대 인공지능(AI) 시대…변화와 고민의 시점,https://n.news.naver.com/mnews/article/050/0000066223?sid=101,"[
한국경제매거진, 제18회 제주포럼서 초거대 AI 관련 세션 진행이정수 플리토 대표, 유승재 페르소나AI 대표 연사로 참석초거대 AI 관련 업계의 변화와 고민해야 할 부분 짚어



이정수 플리토 대표의 모습. (사진=제주포럼)제주특별자치도·국제평화재단·동아시아재단이 주최하는 ‘제18회 제주포럼’이 제주국제컨벤션센터에서 5월 31일 개최됐다. 올해 주제는 인도·태평양 지역의 지속 가능한 평화와 번영을 위한 협력이다. 한국경제매거진은 포럼 3일 차인 6월 3일 ‘다가온 초거대 인공지능(AI) 시대…미래를 위한 인도·태평양 국가의 선택’을 주제로 1시간 30분가량 세션을 진행했다. 이날 연사로 이정수 플리토 대표와 유승재 페르소나AI 대표가 참석했다. 이들 대표는 초거대 AI로 인한 변화와 고민에 대해 설명했다.이정수 대표 “차별화된 AI 기술 만드는 게 중요”첫 연사로 나선 이정수 대표는 AI의 문제점과 사용자 시각에서 필요한 자세, 업계의 현안 등을 짚었다.초거대 AI의 가장 큰 장점은 상황에 대한 이해다. 이 대표는 “어떤 상황을 가정했을 때 자동 번역기는 번역 과정에서 잘못된 번역이 생길 수 있다”며 “똑같은 문장을 아무런 정보를 주지 않고 생성형 AI에서 번역한다면 굉장히 정확도가 높은 번역이 도출된다. 그 이유는 특정 단어에 대한 배경 지식까지 활용해 일반 번역보다 더 자연스러운 번역을 만들기 때문”이라고 설명했다.다만 문제도 있다. 잦은 오류다. 이 대표는 제주도 방언을 예시로 들었다. 그는 “‘제주도에 오난 어떵 하우꽈?’라고 챗GPT에 물어보면 ‘제주도에는 어떤 일이 있나요’라고 번역한다. ‘맨도롱 해수과?’를 챗GPT에 물어보면 ‘무슨 일을 하겠어요?’라고 번역해 준다”고 운을 뗐다.그러나 챗GPT의 대답은 정답은 아니다. 첫 질문은 ‘제주도에 오니 어떻습니까’라는 뜻이고 둘째 질문은 ‘따뜻한가요?’라는 의미다. 이 대표는 “챗GPT는 틀린 답도 자신 있게 대답한다”며 “너무 믿으면 안 된다. 근접하지 않은 경우가 대부분이다. 그래서 업계에서는 언어의 AI가 왜 이렇게 어려운지에 대해 고민하고 있다”고 덧붙였다.AI가 특정 질문에 정확한 정보를 말하지 못하는 것은 제한된 정보로 결론을 도출하기 때문이다. 이 때문에 AI가 내놓는 대답도 의심해야 한다. 여전히 AI는 발전하는 과정에 있다. 그는 “모든 문제는 제한된 정보로 발생한다”며 “AI에서 가장 중요하게 지적하는 부분이 ‘환각 효과’다. 잘못된 정보를 두려워해야 한다”고 지적했다.특히 이 대표는 챗GPT로 촉발된 AI 경쟁에서 불필요한 마케팅보다 기술 개발에 집중해야 한다고 지적했다. 그는 “챗GPT에 대한 관심이 커지자 업계는 부수적인 서비스를 내면서 가격을 높게 설정하고 있고 비슷한 서비스가 쏟아지고 있다”며 “그런 것들보다 기업만의 차별화된 기술과 노하우를 가지는 게 중요하다”고 말했다.이어 “중요한 것은 생성형 AI를 학습시킬 수 있는 데이터와 차별화된 기술을 합쳐 새로운 가치를 만들어 내는 것”이라며 “그게 바로 지금 스타트업과 관련 기업, 나아가 국가가 해야 할 일”이라고 덧붙였다.마지막으로 이 대표는 “생성형 AI의 미래는 사람이 결정한다”며 “생성형 AI는 보안에 취약하다. 우리가 쓰는 모든 정보가 그걸 만든 회사에 들어갈 것이고 범죄에 악용될 수 있다”고 강조했다.그러면서 “긍정적 미래도 있겠지만 사용할 때 조심해야 하고 긴장해야 한다. 결국 만든 것도 사람이고 쓰는 것도 사람이다. 인간이 AI를 어떻게 활용하느냐에 따라 우리의 미래는 밝을 것”라고 말했다. 



유승재 페르소나AI 대표의 모습. (사진=제주포럼)유승재 대표 “국가 간 경쟁, 기술 자국화 필요""둘째 발표자로 나선 유승재 페르소나AI 대표는 AI 시장의 확대로 발전하는 과정에 있고 시행착오를 겪고 있다고 밝히며 인간이 고민해야 하는 문제가 많다고 설명했다.유 대표는 현재 AI 산업 상황을 ‘인공 지식’의 시대라고 했다. 그는 “지금은 AI의 시대보다는 인공 지식의 시대”라며 “정말 우리가 원하는 AI를 위한 기술이 나오는 시점이다. 아직은 여전히 인간의 손길이 필요한 부분이 많다”고 말했다.그러면서 챗GPT가 내놓은 모든 답이 정답은 아니라고 밝혔다. 그는 “포털에서 ‘제주포럼에 가는 길이 어디야’라고 검색하면 그에 대한 결과가 한 400개 이상 나온다”며 “거기에서 인간이 가장 근접한 정답을 찾아야 한다. 반면 챗GPT는 바로 원하는 답을 찾아 준다”고 설명했다.이어 “챗GPT는 정답을 말하려고 하지만 거기에는 환각 효과가 있다”며 “틀린 정보를 많이 말한다. 아예 말이 안 되면 인간이 보고 틀렸다고 파악할 수 있지만 그럴싸하게 답하면 일반인들은 인지하지 못한다. 잘못 사용한다면 사고도 발생할 수 있다”고 덧붙였다.‘가짜 데이터 편향’ 외에도 챗GPT의 단점으로는 △데이터 부족 △보안 문제 발생 △약 1만2000줄 질문 제한 등이 있다. 또 다른 문제는 과도한 소비다. 유 대표는 “챗GPT와 같은 생성형 AI는 인프라 유지에 약 4억원이 든다”며 “최근에는 이 비용이 크게 늘어 한 달에 9억원을 사용한다고 한다. 파라미터 수가 방대해 에너지를 과도하게 소비한다. 소비 문제도 생각해 봐야 한다”고 지적했다.그럼에도 초거대 AI를 선점해야 하는 이유는 기업 간 경쟁이 아닌 국가 간 경쟁으로 심화하고 있기 때문이다. 이를 위해 ‘기술 자국화’가 선행돼야 한다고 말했다.유 대표는 “많은 국가들이 초거대 AI 고민하고 있지만 이를 할 수 있는 국가는 많지 않고 한국은 할 수 있다”며 “앞으로 경쟁력을 가지기 위해서는 기술 종속에서 벗어나야 한다. 챗GPT의 사용 범위가 넓어지면서 이에 대한 우려도 나온다. 챗GPT가 멈추면 한국 서비스가 다 멈출 수 있다. 챗GPT 사용도 좋지만 한국 만의 차별화된 기술을 만들어야 한다”고 강조했다.이어 “저작권 이슈와 AI 윤리 문제도 나오고 있다”며 “여기에 맞는 국가 전략도 세워야 할 필요성이 제기된다”고 덧붙였다.마지막으로 유 대표는 “한 교수님이 AI를 말과 사람이 경주하는 것에 비교하더라”며 “말을 이기려고 하지 말고 말 위로 올라타야 한다. 인간이 만든 AI를 우리가 활용해야 한다는 것”이라고 말했다. 
]"
2023-06-13 20:11:05,"충남교육청, '인공지능교육 수업활동 레시피' 상표 등록",https://n.news.naver.com/mnews/article/656/0000053753?sid=102,"[
'마주온', '초록발자국' 등에 이어 네 번째 상표등록 마쳐



충남교육청 전경. 사진=대전일보DB충남교육청은 전국 최초로 구축한 메타버스 기반 에듀테크 제품 실증 시스템인 '인수레'의 상표 등록을 마쳤다고 13일 밝혔다. 교육청은 앞서 개발한 '상상이름교육', '마주온', '초록발자국'에 이어 인수레를 네 번째 상표 등록을 마쳐 향후 10년간 해당 사업명은 충남교육청의 상표로 활용된다. 인수레는 '인공지능교육 수업활동 레시피'의 준말로, 2021년부터 충남교육청과 교육정보기술 기업 간 건강한 미래교육 생태계를 조성하고, 학교 내 원활한 인공지능교육을 위해 교육정보기술 제폼 정보와 교육과정 연계 정보를 교실 안으로 제공하는 AI·SW교육 교구 활용 지원 시스템이다. 김지철 교육감은 ""이번 상표 출원으로 2022 개정 교육과정 대비 디지털 기초 소양 교육을 위한 학교 현장 지원을 한층 강화할 수 있게 됐다""며 ""인수레를 통해 모든 학생, 교원, 교과 속에서 모두를 위한 디지털 맞춤 교육을 실천하는 데 앞장서겠다""고 말했다.
		]"
2023-06-13 18:06:35,"과기정통부 “인공지능 악용한 보안 위협, 대응 역량 갖출 것”",https://n.news.naver.com/mnews/article/056/0011503715?sid=105,"[




과학기술정보통신부가 챗GPT 등 생성형 인공지능(AI)을 악용한 보안 위협에 대한 대응을 본격적으로 모색하기로 했습니다. 과기정통부는 오늘(13일) 서울 송파구 이글루코퍼레이션에서 토론회를 열고 생성형 인공지능을 악용한 보안 위협 동향을 공유하고 대응 방향을 논의했습니다. 챗GPT는 언어 처리 인공지능 모델을 기반으로 하는 대화형 AI 서비스로, 지난해 11월 출시 이후 약 두 달 만에 월간 이용자가 1억 명을 돌파하는 등 전례 없는 급격한 성장세를 보이고 있습니다. 그러나 최근 챗GPT를 악용해 악성코드, 랜섬웨어, 피싱 메일 제작 등 사이버 공격에 활용할 가능성이 대두되고, 챗GPT 이용 과정에서 개인정보 및 기업의 영업 기밀 정보가 유출되는 등 크고 작은 보안 문제가 제기되며 우려의 목소리가 커지고 있습니다. 김정희 한국인터넷진흥원(KISA) 미래정책연구실장은 “생성형 AI 등장으로 고도의 해킹 기술이 필요한 분야의 진입장벽이 낮아지며 침해 사고 피해 규모도 기하급수적으로 늘어날 것”이라며 “최근에는 보안 패치가 아직 적용되지 않은 취약점을 AI가 빠르게 찾아내 공격할 우려도 커지고 있다”고 강조했습니다. 김 실장은 “지금 보안 업계 상황은 AI 기술을 악용해서 발생하는 공격과 AI를 활용해서 방어하는 기술 간에 끊임없는 공방전이 일어나는 것과 같다”면서 “국내 침해사고 대응 체계를 어떻게 유기적으로 적용해갈지 협력 네트워크가 필요하다”고 덧붙였습니다. 정일옥 이글루 코퍼레이션 연구위원은 “아직 사이버 팬데믹은 오지 않았고 만약 온다면 AI가 그 시발점이 될 것이라는 이야기가 있다”면서 “오픈AI 같은 초거대 AI 서비스 제공 업체가 해킹당할 가능성도 있다”고 경고했습니다. 박환석 KT 상무는 “생성 AI에 대한 사내 관심이 높아 마이크로소프트와 KT 전용 GPT 공간을 활용하는 방안을 협력 중인데, 암호화된 기업·개인 정보를 해제해야 하는 부담이 있다”면서 “암호화된 상태로 학습시키는 방안에 대한 전문 보안업체와 함께 고민할 것”이라고 발표했습니다. 박윤규 과기정통부 2차관은 “챗GPT 등 생성형 인공지능 기술은 앞으로 더욱 발전해 우리 일상에 폭 넓게 사용될 것인 만큼 보안 위협 우려에 적극적으로 대응해 나갈 필요가 있다”며 “갈수록 지능화‧고도화되는 사이버위협에 대한 대응역량을 갖추기 위해 최선을 다하겠다”고 말했습니다.[사진 출처 : 연합뉴스 / 과학기술정보통신부 제공]■ 제보하기▷ 전화 : 02-781-1234, 4444▷ 이메일 : kbs1234@kbs.co.kr▷ 카카오톡 : 'KBS제보' 검색, 채널 추가▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!
]"
